id_venta,producto,precio,fecha,cantidad,nombre_cliente,email_cliente,dirección_cliente,mes,total_venta
v01176,ANILLO,364,27/09/2022,6,Dawn Campbell,douglas44@example.com,"78926 Jones Square Suite 930, Perezbury, MO 39385",09,2184
v01177,ARETES,50,05/08/2022,5,Teresa Reid,elizabethgoodman@example.net,"34078 Mendez Mews Apt. 559, Lake Molly, GU 52729",08,250
v01178,PULSERA,449,25/07/2022,6,Eric Scott,lyonslaurie@example.net,"5908 Rodriguez Junctions Suite 287, Jasonborough, OH 59466",07,2694
v01179,COLLAR,266,24/05/2023,2,Travis Knight,karla72@example.com,"3165 Mcdaniel Knolls Apt. 956, Jenniferfurt, SD 59553",05,532
v0118,PULSERA,216,20/10/2022,8,Jeffrey Nguyen,jasonwalton@example.org,"87969 Cummings Square Apt. 183, New Stephenside, CO 92070",10,1728
v01180,PULSERA,298,15/05/2023,10,Ana Patel,parkermatthew@example.net,"537 Levy Rest Apt. 478, South Bradley, FL 49112",05,2980
v01181,PULSERA,89,12/02/2023,7,Eric Williams,qburton@example.com,"10688 Acosta Mall, Victorside, HI 10516",02,623
v01182,PULSERA,188,04/05/2023,2,Kathryn Salazar,myoder@example.org,"370 Micheal Prairie, South Heatherberg, IL 39143",05,376
v01183,ARETES,65,27/10/2022,4,Joshua Mcdowell,glarsen@example.net,"913 Baker Ridges Apt. 731, Brentview, AL 29143",10,260
v01184,ARETES,476,25/12/2022,1,Christopher Cochran,andersonjennifer@example.net,"78834 Nathaniel Wells, East Markberg, RI 96359",12,476
v01185,PULSERA,70,09/06/2023,5,Angela Phillips,danielchapman@example.com,"389 Monica Trace Suite 080, Jonesstad, WA 38966",06,350
v01186,COLLAR,161,08/09/2022,7,Lindsay Morales,iramos@example.com,"673 Amanda Fort, North Amychester, AR 23797",09,1127
v01187,COLLAR,459,26/11/2022,4,Andre Higgins,rosariorachel@example.org,"4277 Brown Crescent, Humphreyport, PR 53706",11,1836
v01188,COLLAR,339,15/07/2022,3,William Thomas,dennispalmer@example.com,"308 Lee Motorway, West Dominicport, WA 28679",07,1017
v01189,ANILLO,350,27/09/2022,1,Michelle Bray,lindsey41@example.com,"7589 Helen Mountain, South Brandon, OH 77860",09,350
v0119,ARETES,169,29/09/2022,5,Tommy Jenkins,schapman@example.org,"2246 Stephen Lodge Apt. 226, New William, VA 96632",09,845
v01190,COLLAR,352,04/08/2022,1,Jaime Powell,bushlaura@example.org,"29701 Lee Inlet, Lake Briana, WA 26741",08,352
v01191,ARETES,253,21/09/2022,3,Eric Bradford,jacksondeborah@example.com,"9970 Erica Estates, Swansonside, VI 54094",09,759
v01192,PULSERA,461,12/09/2022,5,Jonathan Clark,candace57@example.com,"09258 Jacqueline Green, Connershire, KS 17852",09,2305
v01193,COLLAR,116,18/08/2022,4,Kevin George,vlyons@example.com,"Unit 0410 Box 2265, DPO AP 20281",08,464
v01194,COLLAR,340,08/05/2023,6,Jesus Wilson,matthew23@example.com,"87545 Riley Burg Apt. 382, New Chloeborough, TX 55092",05,2040
v01195,COLLAR,94,20/06/2022,3,James Braun,stacyolson@example.net,"9782 Rose Spring Suite 274, North Williamfurt, FM 38735",06,282
v01196,ANILLO,175,26/01/2023,8,Christopher Cortez,joshua30@example.net,"9841 Paul Shores, New Melissa, RI 78235",01,1400
v01197,PULSERA,155,28/01/2023,10,Amanda Bullock,hadkins@example.org,"154 Smith Ferry Suite 011, East Miguelburgh, OR 67964",01,1550
v01198,ARETES,252,18/03/2023,9,Jennifer Roberts,kevinjones@example.org,"38120 Juan Avenue, Johnsmouth, OR 02640",03,2268
v01199,COLLAR,330,17/07/2022,8,Barbara Coleman,juliaatkinson@example.org,"4929 Morris Pass Suite 729, South Lindseyberg, KS 96014",07,2640
v012,COLLAR,222,29/03/2023,3,Daniel King,wendy32@example.net,"86167 Patel Crescent, West Kathy, CA 52098",03,666
v0120,ARETES,445,07/11/2022,6,Michele Walker,michaeldougherty@example.org,"USNV Walker, FPO AA 60545",11,2670
v01200,ANILLO,71,28/01/2023,6,Annette Gibbs,gatestina@example.com,"16503 Cochran Oval, Carlosfurt, CT 02726",01,426
v01201,ARETES,304,14/01/2023,9,Samantha Arnold,stephensonkevin@example.net,"Unit 4862 Box 2148, DPO AA 95969",01,2736
v01202,COLLAR,85,08/10/2022,9,Daniel Jimenez,bryantrenee@example.org,"2862 James Hill, West Judystad, NM 66815",10,765
v01203,ARETES,484,07/11/2022,7,Jacob King,mrivas@example.com,"16772 David Mills, Burnston, OH 02255",11,3388
v01204,ARETES,184,21/12/2022,5,Daniel Brown,owoods@example.net,"41427 Sandra Stream, Joanton, OK 52025",12,920
v01205,COLLAR,165,09/06/2023,7,Christopher Gomez,justinleonard@example.net,"5175 Reed Pine, New Patrick, IA 17878",06,1155
v01206,ARETES,118,08/06/2023,8,Amber Bond DDS,jcook@example.net,"3665 Daniel Circle Apt. 757, Nicolebury, SC 42119",06,944
v01207,ANILLO,448,16/11/2022,8,Ronald Hays PhD,ugonzalez@example.com,"PSC 8858, Box 3649, APO AE 92741",11,3584
v01208,ANILLO,464,03/08/2022,7,Frank Mcmillan,taylortaylor@example.net,"5375 Hart Grove Suite 576, Jacobfort, AR 27078",08,3248
v01209,COLLAR,321,25/03/2023,6,Steve Sampson,hcollins@example.com,"911 Porter Trafficway, Lake Johnchester, NM 30026",03,1926
v0121,COLLAR,352,19/10/2022,8,Michael Rodriguez,russell24@example.org,"8627 Courtney Extensions, South Scottmouth, GA 69374",10,2816
v01210,ANILLO,407,28/11/2022,7,Nancy Patterson,fcruz@example.net,"609 Peggy Flats, Longland, RI 99402",11,2849
v01211,ANILLO,412,21/05/2023,10,Scott Summers,charlesmckay@example.net,"81497 Charles Union, Port Alicia, CA 24177",05,4120
v01212,ANILLO,498,05/07/2022,6,Robert Johnson,timothy03@example.com,"USNS Howell, FPO AP 30096",07,2988
v01213,ANILLO,488,05/07/2022,5,Scott Holland,jacqueline28@example.net,"5933 Henry Pass Apt. 318, South Kristenfurt, KY 99067",07,2440
v01214,COLLAR,495,18/09/2022,8,Kevin Cabrera,garciaandrea@example.org,"274 Ferguson Rue Apt. 630, Wongshire, AL 82040",09,3960
v01215,PULSERA,125,11/06/2023,1,Barbara Wolfe,smarquez@example.com,"718 Susan Common Suite 702, Port Tonyamouth, CT 11222",06,125
v01216,ARETES,274,28/10/2022,4,Sara Lloyd,igordon@example.org,"2733 Hernandez Street, Lake Steven, LA 35096",10,1096
v01217,COLLAR,430,22/09/2022,1,Karen Russell,danielnguyen@example.net,"2121 Webb Green, Port Sarashire, WA 99327",09,430
v01218,ANILLO,237,22/02/2023,3,Justin Guerrero,adkinsbrandi@example.com,"29996 Vance Light Apt. 956, Collinstown, CT 64782",02,711
v01219,COLLAR,264,14/08/2022,3,Debra Abbott,theresa46@example.org,"9031 Megan Village, Kristenbury, VT 39803",08,792
v0122,PULSERA,253,28/08/2022,8,Melissa Scott,scottdonald@example.com,"7763 Jones Stravenue Apt. 372, Jenniferchester, VI 77584",08,2024
v01220,ARETES,166,12/08/2022,3,Alexander Ferguson,nwright@example.org,"1512 Reyes Shoal Apt. 092, North Kristina, HI 12900",08,498
v01221,ANILLO,110,17/08/2022,4,Natalie Turner,esalas@example.com,"3271 Dustin Rapid, Youngbury, SD 71973",08,440
v01222,ANILLO,409,14/06/2022,7,Jennifer Ross,michelleallen@example.org,"58574 Jason Spurs Apt. 803, Simpsonland, NY 60514",06,2863
v01223,ARETES,298,25/08/2022,8,Shaun Johnson,woodsryan@example.org,"3159 Nicholson Way Apt. 965, New Timothychester, NH 19633",08,2384
v01224,COLLAR,137,30/04/2023,2,Mrs. Karen Curtis DVM,huffbryan@example.org,"030 Amy Branch Suite 116, Josephburgh, VA 58685",04,274
v01225,COLLAR,163,20/01/2023,10,Sarah Goodman,rhodestina@example.net,"2528 Donald Mill Apt. 436, New Jamesmouth, MP 04293",01,1630
v01226,ARETES,479,14/09/2022,4,Mary Cunningham,wangcharlotte@example.net,"6457 Nathan Lakes Apt. 719, Port Bradley, LA 02050",09,1916
v01227,PULSERA,313,27/04/2023,5,Jeffrey Andrade,oliviaturner@example.org,"365 Woods Shoals Suite 215, West Johnport, HI 42736",04,1565
v01228,PULSERA,117,01/01/2023,7,Donald Pena,savageadrian@example.net,"671 Arnold Points Apt. 628, Port Paigeview, WY 78441",01,819
v01229,ARETES,477,02/10/2022,6,Tara Moreno,briggsroy@example.net,"USNV White, FPO AA 65531",10,2862
v0123,ARETES,382,21/04/2023,2,Veronica Beck,faulknersharon@example.net,"18782 James Greens, Lake Jacob, AK 83851",04,764
v01230,PULSERA,284,24/02/2023,2,Gina Kramer,brownrichard@example.org,"20395 Fisher Fork Apt. 186, Lloydbury, OR 28850",02,568
v01231,PULSERA,127,04/08/2022,4,Michael Rodriguez,beckchristopher@example.com,"684 John Islands, Steventown, VT 80581",08,508
v01232,COLLAR,394,24/07/2022,5,Ruth Koch,johnramirez@example.net,"018 Gary Freeway, Mcintyreville, PR 53122",07,1970
v01233,COLLAR,331,07/04/2023,2,Shannon Harmon,dean04@example.com,"3863 Brandon Bypass Suite 047, Woodstad, MT 10684",04,662
v01234,PULSERA,232,26/08/2022,3,Michael Stewart,thomas30@example.net,"5421 Samantha Greens, Sullivanland, AL 36880",08,696
v01235,PULSERA,132,30/06/2022,6,Randall Taylor,kristine23@example.net,"3287 Bell Mill, West Alexisburgh, MT 79079",06,792
v01236,ANILLO,180,30/12/2022,3,Steven Martinez,stacy00@example.com,"3034 Lawrence Radial, North Meganstad, WY 82010",12,540
v01237,ANILLO,98,11/06/2022,2,Debra Davis,jessica13@example.org,"44921 Carr Walks, Ninaville, IN 92597",06,196
v01238,ARETES,51,03/10/2022,5,Reginald Reese,xdillon@example.net,"7804 Melissa Passage Suite 702, Mirandaborough, LA 91289",10,255
v01239,COLLAR,353,21/04/2023,3,Christopher Bruce,charles54@example.net,"1440 Byrd Dam Apt. 715, Patrickberg, AR 64902",04,1059
v0124,ARETES,137,15/08/2022,5,Melanie Sanchez,ericwhite@example.com,"0303 Wright Common, North Heatherhaven, AS 07670",08,685
v01240,COLLAR,148,26/06/2022,9,Jamie Lin,tmaldonado@example.org,"7531 Robinson Station, New John, IL 71229",06,1332
v01241,ANILLO,192,25/03/2023,8,Jason Martin,nicolegarner@example.com,"1463 Roth Hill, Port Jacob, NJ 43846",03,1536
v01242,COLLAR,231,03/11/2022,7,Doris Silva,lynnmendez@example.org,"501 Kathryn Parkways, Saunderschester, ND 31361",11,1617
v01243,ARETES,199,31/10/2022,9,Randall Mclean,millerjeffrey@example.org,"510 Brent Cliff Suite 147, Dianefort, WV 04112",10,1791
v01244,ARETES,362,08/02/2023,8,Christine Petersen,thomasjessica@example.com,"4011 Scott Lane, Fritzside, MI 95738",02,2896
v01245,COLLAR,56,13/11/2022,6,Jamie Pruitt,ycampbell@example.com,"291 Smith Trail Apt. 218, Whitneyhaven, MN 58379",11,336
v01246,PULSERA,443,04/08/2022,10,Christina Jones,kara30@example.net,"75809 Tina Plaza, Wardland, GU 02158",08,4430
v01247,COLLAR,330,19/09/2022,10,Carolyn Guzman,marcbeck@example.com,"04987 Stephen Junctions Apt. 134, Kevinmouth, KY 99256",09,3300
v01248,COLLAR,230,16/03/2023,9,Veronica Hernandez,thompsondaniel@example.org,"081 Brown Crescent, Hunterbury, OR 61587",03,2070
v01249,PULSERA,344,19/03/2023,4,Timothy Shepherd,duncancrystal@example.com,"1647 Steven Island, West Brianna, NV 06303",03,1376
v0125,PULSERA,211,16/11/2022,6,Ray Castro,smithlouis@example.net,"136 Ryan Stravenue, Lake Tim, MN 79003",11,1266
v01250,PULSERA,139,23/10/2022,3,John Holmes,brooke15@example.com,"442 Reyes Run Suite 504, Dennisfort, NJ 39442",10,417
v01251,COLLAR,333,03/01/2023,5,Savannah Bowers,huffthomas@example.org,"0088 Patricia Roads Suite 559, Wilsonland, WY 53532",01,1665
v01252,ANILLO,129,26/02/2023,1,Lisa White,pmoore@example.org,"5314 Kathy Creek, Port Jasmine, OH 90865",02,129
v01253,COLLAR,125,14/04/2023,6,Kelly Mccormick,adampotts@example.net,"390 Katelyn Corner Suite 687, Christon, CA 78479",04,750
v01254,ANILLO,160,01/10/2022,5,Patrick Moore,richard71@example.net,"14762 Andrew Rue Apt. 468, East Kevin, MI 96603",10,800
v01255,ANILLO,238,04/03/2023,4,Tara Schultz,mcconnelljoseph@example.org,"07941 Pham Park, Erinton, OR 44107",03,952
v01256,ANILLO,473,07/08/2022,8,Rodney Li,gchristensen@example.com,"25467 Jones Square, Jorgefurt, AS 38826",08,3784
v01257,PULSERA,87,05/03/2023,5,Mark Aguilar,aparks@example.org,"Unit 6398 Box 8368, DPO AP 75184",03,435
v01258,ANILLO,275,27/05/2023,2,Lisa Mcclain,dennis28@example.com,"6301 Justin Harbor Apt. 148, Brandonmouth, WA 19660",05,550
v01259,COLLAR,456,04/09/2022,5,Christopher Garcia,chase12@example.net,"83142 Stanley Loaf, Port Tamiland, NJ 69410",09,2280
v0126,COLLAR,319,23/08/2022,3,Suzanne Daniels,nealcourtney@example.org,"98871 Robinson Shoals, Jamesport, NY 46243",08,957
v01260,PULSERA,492,16/05/2023,1,Angela Johnson,qrobinson@example.com,"619 Wood Gardens, Gomezbury, PR 66175",05,492
v01261,ARETES,56,26/06/2022,4,Tina Decker,jmiller@example.org,"97035 Ryan Mission, Andrewtown, UT 78154",06,224
v01262,COLLAR,265,27/11/2022,2,Michael Adams,caseybrown@example.org,"82648 Cynthia Roads Apt. 332, Port Kathleen, CT 35571",11,530
v01263,PULSERA,281,25/07/2022,7,Kelly Taylor,laurenhall@example.net,"040 Nguyen Lake, South Petermouth, MO 49643",07,1967
v01264,PULSERA,239,04/10/2022,2,Catherine Byrd,jessicabrown@example.net,"PSC 5558, Box 3955, APO AE 14404",10,478
v01265,ARETES,420,29/11/2022,3,James Hughes,saraellis@example.com,"012 Schneider Stravenue Suite 304, West Leslieport, LA 03864",11,1260
v01266,PULSERA,278,01/05/2023,9,Matthew Higgins,chad46@example.net,"PSC 7002, Box 2869, APO AA 70725",05,2502
v01267,ANILLO,350,07/09/2022,9,Hayden Cohen,jasonwilliams@example.net,"PSC 1195, Box 5393, APO AA 96134",09,3150
v01268,ARETES,343,24/01/2023,5,Allen Herrera,sophiathomas@example.org,"671 Young Throughway, Drakeborough, CT 29078",01,1715
v01269,PULSERA,72,19/09/2022,6,Cheryl Chapman,anthonyrobinson@example.net,"78133 Jones Port Apt. 838, Marieburgh, AK 61867",09,432
v0127,COLLAR,125,06/08/2022,1,Dan Wilson,sandra37@example.com,"979 Oconnell Locks Suite 523, South Josephstad, WI 18987",08,125
v01270,PULSERA,316,04/10/2022,5,Gabriel Richards,aliciabender@example.net,"4507 Soto Shoal Suite 006, East Davidchester, MA 28972",10,1580
v01271,ANILLO,324,03/09/2022,1,Jessica Bray,katrina39@example.org,"40298 Mcdonald Pike, West Christopher, NE 65505",09,324
v01272,PULSERA,90,26/03/2023,10,Steven Guerra,sanfordjesse@example.org,"86679 Dean Courts Apt. 204, North Pamela, CO 07436",03,900
v01273,COLLAR,403,24/09/2022,7,Manuel Perez,ulam@example.com,"USNS Taylor, FPO AA 69142",09,2821
v01274,ANILLO,205,26/02/2023,10,Kathy Nunez,douglas27@example.org,"21873 Samantha Forks Apt. 575, Shawmouth, VA 49585",02,2050
v01275,COLLAR,152,12/07/2022,3,Mary Fritz,qnelson@example.com,"880 Rogers Court, Port Jacqueline, LA 80721",07,456
v01276,COLLAR,255,11/05/2023,10,Barry Short,brittneyfleming@example.com,"5658 Adams Lake Apt. 622, New Charles, MI 69967",05,2550
v01277,COLLAR,90,18/11/2022,8,Elizabeth Daniels,andersenalison@example.net,"5993 Wright Inlet, South Lori, TN 68482",11,720
v01278,ANILLO,232,16/11/2022,2,Jessica Harrison,james57@example.com,"9578 Courtney Flat, Charlesmouth, RI 03331",11,464
v01279,COLLAR,312,05/05/2023,10,Jacob Lynn,holsen@example.com,"USS Cook, FPO AA 13549",05,3120
v0128,PULSERA,329,11/09/2022,5,Teresa Dennis,adamsmichael@example.com,"8338 Reid Squares Suite 815, Nguyenmouth, UT 02372",09,1645
v01280,ARETES,488,12/10/2022,6,Rachel Craig,lopezgarrett@example.org,"4133 Flores Spur, Rogersport, GA 02850",10,2928
v01281,PULSERA,215,14/05/2023,8,Susan Barrett,cgallagher@example.com,"3023 Reed Views, Armstrongside, SD 95096",05,1720
v01282,ARETES,493,26/12/2022,10,Heather Wyatt,benjamin27@example.net,"08562 Wood Wells, Port Reneeton, GU 87210",12,4930
v01283,COLLAR,351,11/08/2022,7,Stephanie Martin,debra66@example.com,"4933 Sanders Oval Apt. 062, Lake Samantha, MN 11557",08,2457
v01284,COLLAR,88,15/06/2022,7,Kristin Dixon,cherylrivera@example.com,"144 Delgado Neck, Pattonfurt, PR 27050",06,616
v01285,COLLAR,406,24/07/2022,9,Penny Miller,kmurphy@example.net,"157 Deborah Glen Suite 861, Lake Shanestad, VA 47850",07,3654
v01286,COLLAR,240,01/06/2023,7,Billy Bruce,annaross@example.org,"863 Wright Cove Suite 149, East Joseph, OR 90997",06,1680
v01287,PULSERA,493,05/04/2023,9,Julie Nelson,nrice@example.com,"1161 Schwartz Radial Suite 687, New Michaelland, DE 54196",04,4437
v01288,COLLAR,493,28/03/2023,2,Renee Martin,rpadilla@example.net,"1736 Mccarty Glens Suite 167, Garciabury, MH 92948",03,986
v01289,ANILLO,436,06/07/2022,2,Adam Davidson,tammy55@example.net,"59391 Mack Keys Suite 212, Adamston, VA 31771",07,872
v0129,COLLAR,448,29/05/2023,8,Eric Henry,shanechen@example.com,"1057 Benjamin Loop Apt. 396, South Lancefort, IL 19768",05,3584
v01290,ARETES,334,28/05/2023,3,Mr. Philip Herrera,gary11@example.org,"22868 Morgan Haven, Rachelmouth, MS 55207",05,1002
v01291,PULSERA,265,12/04/2023,3,Andrew Guzman,anthonylee@example.net,"590 Christine Isle, West Brandonland, MT 39007",04,795
v01292,PULSERA,465,28/01/2023,7,Michelle Brown,alvaradomarcus@example.org,"70774 Alexis Trail, South Brianhaven, AZ 98096",01,3255
v01293,COLLAR,179,29/09/2022,10,Martin Cruz,kleincatherine@example.com,"775 Vargas Isle, Lake Elizabeth, KY 63345",09,1790
v01294,ARETES,445,17/03/2023,2,Maria Gonzales,lmoore@example.com,"0073 Carpenter Stravenue, Sullivanmouth, AL 14842",03,890
v01295,PULSERA,99,16/10/2022,6,Kelsey Miller,ann39@example.net,"4219 Smith Point Suite 408, Arnoldport, HI 16668",10,594
v01296,PULSERA,181,18/03/2023,8,Richard Duncan,douglas74@example.com,"Unit 8911 Box 0014, DPO AA 69990",03,1448
v01297,COLLAR,350,17/08/2022,1,Nathan Ramos,timothy97@example.org,"6009 Bailey Fort Apt. 743, Lake Jason, MD 02651",08,350
v01298,ARETES,438,12/09/2022,9,Tyler Norris,landerson@example.net,"159 Curtis Key, East Andrew, RI 99275",09,3942
v01299,PULSERA,189,29/12/2022,3,Tiffany Brown,steven27@example.org,"5771 Eric Lodge Suite 692, Estradaport, FM 61498",12,567
v013,ARETES,418,03/08/2022,8,Maureen Dickerson,donna41@example.org,"8437 Trevor Isle Suite 979, South Kathryn, WI 45522",08,3344
v0130,COLLAR,364,02/12/2022,3,Christina Acevedo DVM,jmoore@example.net,"50741 Daisy Isle Suite 381, South Carolbury, FL 96801",12,1092
v01300,PULSERA,67,13/09/2022,6,William Reyes,moonlonnie@example.com,"USNS White, FPO AA 58115",09,402
v01301,ANILLO,399,17/09/2022,5,Mary Burgess,nberger@example.com,"237 Ian Streets Suite 295, Stewartfurt, MN 68965",09,1995
v01302,PULSERA,247,05/10/2022,9,Carla Smith,uwilkerson@example.org,"959 Michael Stream Apt. 145, North Benjaminville, AR 37735",10,2223
v01303,COLLAR,175,16/06/2022,8,Monique Cain,kennethtrevino@example.com,"2625 Nguyen Knoll Apt. 659, Norrisberg, AZ 23508",06,1400
v01304,ARETES,474,29/04/2023,1,Mary Hughes,lbrown@example.org,"USCGC Ingram, FPO AE 95286",04,474
v01305,ANILLO,76,07/10/2022,7,Robin Merritt,mlewis@example.org,"55149 Williams River, Sullivantown, DE 91253",10,532
v01306,ANILLO,256,20/06/2022,10,Carrie Krueger,psullivan@example.com,"745 Spencer Radial Suite 288, New Jennifershire, VI 11672",06,2560
v01307,ARETES,472,12/12/2022,9,Crystal Ortega,ericduarte@example.net,"7736 Knight Meadow, Fisherville, MD 18384",12,4248
v01308,PULSERA,235,13/01/2023,3,Scott Wilson,matthewfuller@example.net,"8065 Grant Roads, Port Kyle, CT 35221",01,705
v01309,PULSERA,417,09/11/2022,3,Nicole Lin,njenkins@example.com,"63477 Kyle Bridge Suite 710, Christineview, VT 52756",11,1251
v0131,ARETES,436,14/01/2023,2,Amy Hodge,dawsonraymond@example.com,"15135 Garcia Plain Suite 270, Brianview, AK 08444",01,872
v01310,PULSERA,431,06/12/2022,2,Scott Taylor,richard68@example.org,"07338 Sarah Ville, South Lisa, AS 59746",12,862
v01311,ANILLO,104,12/11/2022,9,Andrea Johnson,yrodgers@example.com,"67412 Christopher Ways, Moranstad, AZ 86012",11,936
v01312,ANILLO,173,16/07/2022,3,Deanna Flores,erinhill@example.org,"1023 Danielle Cliff, Port Billyfort, GU 17316",07,519
v01313,ARETES,301,04/08/2022,2,Joshua Delgado,fharris@example.com,"Unit 7281 Box 0037, DPO AA 79679",08,602
v01314,ARETES,387,20/03/2023,10,Wendy Nash,jason80@example.com,"39007 Hopkins Summit Apt. 798, Spencerstad, MD 00832",03,3870
v01315,ANILLO,493,29/07/2022,2,Alexis Cain,derrickjohnson@example.net,"0086 Padilla Port Apt. 890, Larsonland, IA 76302",07,986
v01316,ANILLO,128,17/11/2022,9,Leslie Moss,isabella55@example.net,"2356 Lopez Corner Suite 723, Taylorstad, OR 55772",11,1152
v01317,ARETES,103,19/01/2023,8,Miss Julie Parker PhD,jamesanthony@example.com,"9328 Kurt Mews, Christopherburgh, NM 03363",01,824
v01318,COLLAR,135,03/06/2023,1,Daniel Taylor,markthompson@example.org,"023 John Rapids, South Stephaniefurt, IN 41596",06,135
v01319,PULSERA,472,09/09/2022,5,Howard Baker,gmaldonado@example.org,"4648 Daniel Trail Suite 193, Tylermouth, VA 87511",09,2360
v0132,PULSERA,224,01/06/2023,5,Jamie Rice,ruth50@example.org,"0852 Mullins Freeway, South Markfurt, LA 07867",06,1120
v01320,ANILLO,464,15/07/2022,10,Michael Castro,shawsharon@example.org,"12966 Amber Burg Apt. 642, Lake Kristenberg, AS 60911",07,4640
v01321,ANILLO,331,08/06/2023,4,Diana Petersen,contrerastammy@example.com,"95916 Becky Burgs Apt. 106, South Nathan, NJ 08094",06,1324
v01322,PULSERA,213,23/02/2023,5,Gabrielle Phillips,gomezjamie@example.org,"36208 Johnson Garden Suite 944, Ruizhaven, WI 58945",02,1065
